zip_code,year,lat,lon,Earned_Premium,Earned_Exposure,Composite_Risk_Score,Actual_Premium_per_Exposure,Predicted_Premium_per_Exposure,Prediction_Error_$,Prediction_Error_%,Absolute_Error_$,Absolute_Error_%,Pricing_Category,Recommended_Rate_Change_%
96001,2021,40.59652097577314,-122.46004432829342,8708868.0,6326.0,0.39233876155730085,1376.6784698071451,1057.602,319.0764190258951,23.18,319.0764190258951,23.18,OVERPRICED,-23.2
95831,2021,38.49592405933005,-121.52937244672223,8205411.0,7546.0,0.3523414024932678,1087.3855022528492,1038.455,48.930546198161665,4.5,48.930546198161665,4.5,Adequate,-4.5
96073,2021,40.59528143292755,-122.201865253215,2094216.0,1199.0,0.4319458198088484,1746.6355296080067,1393.5162,353.11929425644416,20.22,353.11929425644416,20.22,OVERPRICED,-20.2
90048,2021,34.07292547915036,-118.37271117605226,3194014.0,1386.0,0.34774666336746834,2304.4834054834055,2219.8433,84.64014376465548,3.67,84.64014376465548,3.67,Adequate,-3.7
91106,2021,34.13859049182669,-118.1282276964335,2683305.0,1267.0,0.3933932607887206,2117.8413575374902,1881.3011,236.54021007655274,11.17,236.54021007655274,11.17,OVERPRICED,-11.2
95691,2021,38.617187334649536,-121.58236336596126,5568933.0,5610.0,0.3987029324449109,992.679679144385,910.78955,81.89012836313498,8.25,81.89012836313498,8.25,Adequate,-8.2
90723,2021,33.89741087627234,-118.16480424360569,1352738.0,1915.0,0.5568832168283878,706.3906005221933,739.5345,-33.14388434108798,-4.69,33.14388434108798,4.69,Adequate,4.7
96074,2021,39.867410389084775,-122.5937515366335,18392.0,14.0,0.5296574195928752,1313.7142857142858,1118.8983,194.81597028459828,14.83,194.81597028459828,14.83,OVERPRICED,-14.8
96091,2021,41.035814151932605,-122.78815843940652,603416.0,371.0,0.27220126760592933,1626.4582210242588,1453.9187,172.53951985238382,10.61,172.53951985238382,10.61,Adequate,-10.6
96080,2021,40.165159909792045,-122.38166852032856,5332004.0,4403.0,0.38362243371097504,1210.9934135816488,1134.2708,76.72266162852384,6.34,76.72266162852384,6.34,Adequate,-6.3
91201,2021,34.17028936493672,-118.28908717371772,1999792.0,1458.0,0.470502294959531,1371.599451303155,1198.0453,173.5541632172176,12.65,173.5541632172176,12.65,Adequate,-12.7
90716,2021,33.830401320403,-118.07302509823944,393669.0,545.0,0.5461931504819842,722.3284403669725,688.3898,33.93866985915997,4.7,33.93866985915997,4.7,Adequate,-4.7
90278,2021,33.873228585129276,-118.37036783308626,3964978.0,3468.0,0.4113064812354072,1143.3039215686274,1253.3467,-110.0427581188726,-9.62,110.0427581188726,9.62,Adequate,9.6
96088,2021,40.50989745576827,-121.87943115153,2267024.0,1287.0,0.353696359466074,1761.4794094794095,1396.0208,365.45865752628447,20.75,365.45865752628447,20.75,OVERPRICED,-20.7
95682,2021,38.61110836690373,-120.96635073723591,9422120.0,5618.0,0.41343201100142235,1677.1306514773942,1331.0515,346.07913780551917,20.64,346.07913780551917,20.64,OVERPRICED,-20.6
95838,2021,38.646779539276366,-121.44493103694528,3317950.0,4104.0,0.4726325495430634,808.4673489278753,764.0095,44.457827443500264,5.5,44.457827443500264,5.5,Adequate,-5.5
90041,2021,34.13757660437686,-118.20763922762784,3373289.0,2756.0,0.5098538395571999,1223.9800435413642,1136.3232,87.65680135386424,7.16,87.65680135386424,7.16,Adequate,-7.2
91204,2021,34.13619407174282,-118.26093461107212,225492.0,242.0,0.4507496501793736,931.7851239669421,913.751,18.034147404442137,1.94,18.034147404442137,1.94,Adequate,-1.9
95983,2021,40.07791391829079,-120.70727518900632,240714.0,125.0,0.3131361674583795,1925.712,1553.5759,372.136072265625,19.32,372.136072265625,19.32,OVERPRICED,-19.3
96089,2021,0.0,0.0,27789.0,22.0,0.32237684695166413,1263.1363636363637,1062.068,201.06837047230124,15.92,201.06837047230124,15.92,OVERPRICED,-15.9
90715,2021,33.840290400406666,-118.07887855311688,1160498.0,1513.0,0.49296547199300694,767.0178453403834,740.4318,26.58602160991461,3.47,26.58602160991461,3.47,Adequate,-3.5
95681,2021,38.99801027588961,-121.35289385613152,200399.0,183.0,0.4570965953419021,1095.0765027322404,1044.7576,50.31893437286544,4.6,50.31893437286544,4.6,Adequate,-4.6
95982,2021,39.1831327241894,-121.8046701234102,543107.0,555.0,0.475185018178508,978.5711711711712,964.70483,13.866337186796159,1.42,13.866337186796159,1.42,Adequate,-1.4
96090,2021,40.02044408997834,-122.12911568945051,80334.0,85.0,0.36522602138723625,945.1058823529412,958.17706,-13.071180635340056,-1.38,13.071180635340056,1.38,Adequate,1.4
91205,2021,34.136680713760065,-118.24333710688452,1044145.0,1013.0,0.44291099652058874,1030.7453109575517,1052.9965,-22.251149003385763,-2.16,22.251149003385763,2.16,Adequate,2.2
90040,2021,33.99346207305274,-118.14907795155382,446281.0,587.0,0.5540337530475007,760.274275979557,759.0487,1.2255699248695464,0.16,1.2255699248695464,0.16,Adequate,-0.2
95680,2021,38.239769542229226,-121.58457685305092,17425.0,10.0,0.4439591559231003,1742.5,1433.6567,308.84326171875,17.72,308.84326171875,17.72,OVERPRICED,-17.7
95841,2021,38.66036934445918,-121.34739209292506,1572877.0,1600.0,0.37741529719964817,983.048125,903.3695,79.67861816406253,8.11,79.67861816406253,8.11,Adequate,-8.1
90042,2021,34.11462638953364,-118.19194917950212,3955671.0,3833.0,0.534792594463646,1032.0039133837724,1014.7224,17.281501274397442,1.67,17.281501274397442,1.67,Adequate,-1.7
90275,2021,33.751542288303256,-118.36704789905016,10286616.0,5992.0,0.4422769277877751,1716.7249666221628,1666.783,49.94200763778781,2.91,49.94200763778781,2.91,Adequate,-2.9
95683,2021,38.507672521008416,-121.10148895706952,2191989.0,1409.0,0.3773409886008505,1555.7054648687013,1312.658,243.04750588432626,15.62,243.04750588432626,15.62,OVERPRICED,-15.6
91203,2021,34.15292363659869,-118.26411997088334,244623.0,254.0,0.4159836817779129,963.0826771653543,923.1551,39.92758683332306,4.15,39.92758683332306,4.15,Adequate,-4.1
90717,2021,33.793803759091496,-118.31717261970294,1553162.0,1565.0,0.44934479700322505,992.4357827476039,1004.3698,-11.934029264114884,-1.2,11.934029264114884,1.2,Adequate,1.2
95987,2021,39.096114451369935,-122.28247542572142,732072.0,776.0,0.49624063453063183,943.3917525773196,899.01733,44.37441859294461,4.7,44.37441859294461,4.7,Adequate,-4.7
95686,2021,38.19164906118629,-121.48914199194682,107868.0,111.0,0.4089686215790926,971.7837837837837,918.7229,53.06088339315875,5.46,53.06088339315875,5.46,Adequate,-5.5
96084,2021,40.850366386611704,-121.96888541377368,159187.0,79.0,0.3308427050030678,2015.0253164556962,1534.4944,480.53093169007116,23.85,480.53093169007116,23.85,OVERPRICED,-23.8
90044,2021,33.952729662694445,-118.29190349271497,2963710.0,3246.0,0.5131045268899792,913.0345040049291,873.0596,39.97493369242909,4.38,39.97493369242909,4.38,Adequate,-4.4
95835,2021,38.67074466853294,-121.52576219706832,6325568.0,5958.0,0.3961381438639915,1061.6931856327626,975.10223,86.59095174604386,8.16,86.59095174604386,8.16,Adequate,-8.2
95685,2021,38.4310903314077,-120.76783591066204,1664224.0,1008.0,0.36626031915486573,1651.015873015873,1409.8253,241.1905556330605,14.61,241.1905556330605,14.61,OVERPRICED,-14.6
95986,2021,39.342548136184114,-120.77087684156724,28565.0,19.0,0.29115638592575943,1503.421052631579,1479.3793,24.04178017064146,1.6,24.04178017064146,1.6,Adequate,-1.6
96085,2021,41.75226657983691,-123.0527266978905,17284.0,11.0,0.3592908417328196,1571.2727272727273,1382.5829,188.68984153053975,12.01,188.68984153053975,12.01,OVERPRICED,-12.0
95836,2021,0.0,0.0,624.0,1.0,0.28695699284920223,624.0,1090.2692,-466.2691650390625,-74.72,466.2691650390625,74.72,UNDERPRICED,74.7
91202,2021,34.16786720320817,-118.26843458316117,2961823.0,1879.0,0.46149241186292406,1576.276210750399,1312.9052,263.37105938321156,16.71,263.37105938321156,16.71,OVERPRICED,-16.7
90043,2021,33.98885008832722,-118.33523820065147,4595647.0,3960.0,0.4577440550798537,1160.5169191919192,1104.4731,56.043774660669214,4.83,56.043774660669214,4.83,Adequate,-4.8
90277,2021,33.82963705925406,-118.38717544067372,4148982.0,2938.0,0.42033779069513,1412.1790333560245,1550.0796,-137.90055648772545,-9.77,137.90055648772545,9.77,Adequate,9.8
95684,2021,38.5969821409468,-120.58454358194946,1316179.0,741.0,0.37317324275684893,1776.2199730094467,1546.3104,229.90954820475918,12.94,229.90954820475918,12.94,OVERPRICED,-12.9
96086,2021,41.874595815067615,-123.22039926021468,93461.0,51.0,0.34762418630443126,1832.5686274509803,1500.1904,332.37819776348033,18.14,332.37819776348033,18.14,OVERPRICED,-18.1
95984,2021,40.040943901045495,-121.122654348429,49563.0,19.0,0.37755481936911184,2608.5789473684213,1673.114,935.4649336965463,35.86,935.4649336965463,35.86,OVERPRICED,-35.9
95837,2021,38.70044100563183,-121.59150658577796,100134.0,55.0,0.3577615340111202,1820.6181818181817,1878.1907,-57.57249200994329,-3.16,57.57249200994329,3.16,Adequate,3.2
96087,2021,40.62393018233489,-122.61598785732303,257819.0,154.0,0.4033874670196916,1674.1493506493507,1348.124,326.0253272118507,19.47,326.0253272118507,19.47,OVERPRICED,-19.5
95943,2021,39.585702204676714,-122.03669727141528,31705.0,22.0,0.3572653952199543,1441.1363636363637,1333.6204,107.51600230823874,7.46,107.51600230823874,7.46,Adequate,-7.5
95242,2021,38.134576337334245,-121.39359023209288,5085020.0,5010.0,0.3913145380655369,1014.9740518962076,945.6248,69.34923500167633,6.83,69.34923500167633,6.83,Adequate,-6.8
95621,2021,38.69573241210964,-121.30828408929234,5035907.0,5636.0,0.3892002839032804,893.5250177430802,873.5312,19.993828778236434,2.24,19.993828778236434,2.24,Adequate,-2.2
94085,2021,37.38856982390128,-122.01776519505216,1126707.0,1412.0,0.45692854230550384,797.9511331444759,856.0874,-58.136269199274125,-7.29,58.136269199274125,7.29,Adequate,7.3
92595,2021,33.61783644576785,-117.25930713438122,5156103.0,3569.0,0.5007756991547908,1444.6912300364247,1236.5624,208.1288521067372,14.41,208.1288521067372,14.41,OVERPRICED,-14.4
94086,2021,37.37164386926912,-122.02312225942026,3352636.0,3470.0,0.4208143049490351,966.1775216138328,1034.9514,-68.77389440179218,-7.12,68.77389440179218,7.12,Adequate,7.1
94087,2021,37.35153338543152,-122.03694123635836,7997327.0,7631.0,0.475437519304715,1048.0051107325382,1111.6667,-63.66163731433676,-6.07,63.66163731433676,6.07,Adequate,6.1
92592,2021,33.51115812429589,-117.03092413246506,14845040.0,9492.0,0.47792291956102356,1563.952802359882,1342.5088,221.44401329738207,14.16,221.44401329738207,14.16,OVERPRICED,-14.2
94089,2021,37.41156869413469,-122.01402979872192,848225.0,1051.0,0.4144548922157822,807.0647002854424,823.36816,-16.303463777057573,-2.02,16.303463777057573,2.02,Adequate,2.0
92591,2021,33.53523404756126,-117.10485561101216,5752544.0,4449.0,0.4534687493762424,1292.9970779950552,1183.0918,109.90528112005518,8.5,109.90528112005518,8.5,Adequate,-8.5
94102,2021,37.77958355930266,-122.41933919714198,247931.0,105.0,0.3804757318613168,2361.247619047619,1806.6803,554.5673211960566,23.49,554.5673211960566,23.49,OVERPRICED,-23.5
94103,2021,37.77315182422885,-122.4111628939509,320114.0,160.0,0.3045105565518515,2000.7125,1784.7175,215.9949707031251,10.8,215.9949707031251,10.8,OVERPRICED,-10.8
92590,2021,33.48466025666131,-117.22260761212294,1360765.0,485.0,0.41504539364181486,2805.701030927835,2619.536,186.16514225595984,6.64,186.16514225595984,6.64,OVERPRICED,-6.6
94104,2021,37.791411549113384,-122.40212908518014,2363.0,1.0,0.3468234567364286,2363.0,2218.0364,144.963623046875,6.13,144.963623046875,6.13,Adequate,-6.1
94105,2021,37.789898215531935,-122.39355986524583,1877.0,2.0,0.25224509092272696,938.5,973.95447,-35.4544677734375,-3.78,35.4544677734375,3.78,Adequate,3.8
92589,2021,0.0,0.0,5031.0,1.0,0.3085544648628985,5031.0,1444.9142,3586.0858154296875,71.28,3586.0858154296875,71.28,OVERPRICED,-71.3
94107,2021,37.76682047691419,-122.39450633971164,1849510.0,1016.0,0.3043345030254214,1820.3838582677165,1704.9498,115.434029166154,6.34,115.434029166154,6.34,Adequate,-6.3
92587,2021,33.69510774958684,-117.25293321391376,4110328.0,3014.0,0.4275712861356832,1363.745189117452,1158.1777,205.5674547424519,15.07,205.5674547424519,15.07,OVERPRICED,-15.1
92596,2021,33.64368003534867,-117.0764365753396,5373796.0,4421.0,0.48302076843054814,1215.515946618412,1124.1761,91.33979915747454,7.51,91.33979915747454,7.51,Adequate,-7.5
94080,2021,37.65559854341171,-122.4221866342308,8707187.0,7993.0,0.4780179582139947,1089.3515576129114,985.0713,104.28026855041139,9.57,104.28026855041139,9.57,Adequate,-9.6
94074,2021,37.3259159674856,-122.3497416284606,129336.0,44.0,0.45727299862429094,2939.4545454545455,2508.445,431.0094770951705,14.66,431.0094770951705,14.66,OVERPRICED,-14.7
92602,2021,33.74586734859115,-117.74880093584514,3874437.0,2866.0,0.40853912242852314,1351.8621772505235,1283.5586,68.30358350052347,5.05,68.30358350052347,5.05,Adequate,-5.1
94041,2021,37.388519650464296,-122.07572671027108,1235056.0,1113.0,0.40038066307073406,1109.6639712488768,1252.433,-142.7690121495607,-12.87,142.7690121495607,12.87,Adequate,12.9
92614,2021,33.68163452485372,-117.83295825596248,1454564.0,1199.0,0.43535947586427837,1213.1476230191827,1191.9211,21.226480441057674,1.75,21.226480441057674,1.75,Adequate,-1.7
94043,2021,37.4175118131215,-122.07040799522804,1761170.0,1893.0,0.4136714971233703,930.3592181722134,1100.4847,-170.12552303872405,-18.29,170.12552303872405,18.29,Adequate,18.3
94044,2021,37.60530212949867,-122.48096661741512,8445875.0,7273.0,0.4581338292569251,1161.264265090059,1152.0449,9.219343215059098,0.79,9.219343215059098,0.79,Adequate,-0.8
92612,2021,33.66074739562225,-117.82641063626755,794608.0,565.0,0.3774818111411278,1406.3858407079647,1348.1759,58.20993738765219,4.14,58.20993738765219,4.14,Adequate,-4.1
94060,2021,37.223401311703824,-122.33699711172844,417275.0,190.0,0.45234180436774735,2196.184210526316,2042.9469,153.23731111225334,6.98,153.23731111225334,6.98,Adequate,-7.0
92610,2021,33.6961740425463,-117.67604505903908,2783065.0,1677.0,0.4310250381767413,1659.5497912939773,1436.9258,222.62401004397725,13.41,222.62401004397725,13.41,OVERPRICED,-13.4
94108,2021,37.792016221514935,-122.40858354334472,141958.0,34.0,0.3925250601603371,4175.235294117647,3264.9338,910.3014562270218,21.8,910.3014562270218,21.8,OVERPRICED,-21.8
94061,2021,37.461515564790055,-122.23694480319573,5800003.0,4548.0,0.4829781667957009,1275.2864995602463,1205.7959,69.49060112274628,5.45,69.49060112274628,5.45,Adequate,-5.4
92606,2021,33.700406319120155,-117.8172239394458,1647062.0,1369.0,0.42935967832440103,1203.1132213294375,1208.9551,-5.841856795562535,-0.49,5.841856795562535,0.49,Adequate,0.5
94063,2021,37.495113355665374,-122.20803908014962,1811872.0,1839.0,0.5683906805735254,985.2485046220772,962.0941,23.154388411139735,2.35,23.154388411139735,2.35,Adequate,-2.4
92604,2021,33.68812846669161,-117.788900375946,2334104.0,2079.0,0.4538059070325799,1122.7051467051467,1083.315,39.39020529889672,3.51,39.39020529889672,3.51,Adequate,-3.5
94065,2021,37.53540659903646,-122.2467317022986,1787627.0,1349.0,0.44272872007627867,1325.1497405485545,1383.6206,-58.47086492019548,-4.41,58.47086492019548,4.41,Adequate,4.4
94066,2021,37.62509993032304,-122.43361290075116,6889315.0,6032.0,0.5121456076270496,1142.1278183023874,1093.5135,48.61426849769987,4.26,48.61426849769987,4.26,Adequate,-4.3
92603,2021,33.62446498856676,-117.78885429657436,5737656.0,2219.0,0.39657233000239633,2585.6944569625957,1787.3707,798.3237294235332,30.87,798.3237294235332,30.87,OVERPRICED,-30.9
94070,2021,37.497607925189634,-122.27002876045316,8178993.0,5691.0,0.4409775921959836,1437.1802846599894,1407.7034,29.47691551936441,2.05,29.47691551936441,2.05,Adequate,-2.1
94062,2021,37.421345428782594,-122.30717455836404,15065285.0,5484.0,0.5026995008122712,2747.134390955507,2450.1936,296.9407874398821,10.81,296.9407874398821,10.81,OVERPRICED,-10.8
94109,2021,37.79558083902603,-122.42221860489194,1833755.0,404.0,0.3844598633060484,4538.997524752475,3938.337,600.6606106899753,13.23,600.6606106899753,13.23,OVERPRICED,-13.2
92586,2021,33.708982438953804,-117.19885383220569,2829335.0,3218.0,0.3285725454401251,879.2215661901803,858.2549,20.966683377680283,2.38,20.966683377680283,2.38,Adequate,-2.4
94110,2021,37.749975125853034,-122.415331419212,7811708.0,4450.0,0.48087476969360327,1755.44,1435.5093,319.93072265625005,18.23,319.93072265625005,18.23,OVERPRICED,-18.2
94131,2021,37.74550878067683,-122.44288504435607,6450474.0,3861.0,0.3788574038264352,1670.6744366744367,1487.2998,183.37463198693672,10.98,183.37463198693672,10.98,OVERPRICED,-11.0
94132,2021,37.722052919252725,-122.48474769108104,3839563.0,2860.0,0.455862073859064,1342.5045454545455,1361.7579,-19.25338911576705,-1.43,19.25338911576705,1.43,Adequate,1.4
92563,2021,33.58000719217571,-117.14580319156738,10748773.0,8072.0,0.4913889805457103,1331.6121159563925,1206.2462,125.36590013607997,9.41,125.36590013607997,9.41,Adequate,-9.4
94133,2021,37.80470024242519,-122.41074591170704,1302128.0,417.0,0.4158159184769036,3122.609112709832,2986.429,136.18015763170706,4.36,136.18015763170706,4.36,Adequate,-4.4
92562,2021,33.55113246716295,-117.34391226116482,13442441.0,7919.0,0.4488908791359256,1697.4922338679125,1470.9814,226.51078855541255,13.34,226.51078855541255,13.34,OVERPRICED,-13.3
94134,2021,37.71935763502131,-122.41177616346556,5094149.0,4526.0,0.5114336787310538,1125.5300486080425,1068.6074,56.922626733042534,5.06,56.922626733042534,5.06,Adequate,-5.1
92561,2021,33.64092064715923,-116.61994911096184,757527.0,406.0,0.32477583219888556,1865.8300492610838,1728.111,137.7190873470213,7.38,137.7190873470213,7.38,Adequate,-7.4
92567,2021,33.81232974276305,-117.1047939849284,1115535.0,883.0,0.5225453234411873,1263.3465458663647,1159.1927,104.15379684292725,8.24,104.15379684292725,8.24,Adequate,-8.2
94158,2021,37.769363058448114,-122.38670435541916,2456.0,3.0,0.40843149112448673,818.6666666666666,727.88727,90.77939860026038,11.09,90.77939860026038,11.09,Adequate,-11.1
94301,2021,37.44413645387353,-122.14991453076904,5100095.0,2213.0,0.4328080692973085,2304.606868504293,2173.3472,131.25970053554283,5.7,131.25970053554283,5.7,Adequate,-5.7
92555,2021,33.90108992221411,-117.11837809220825,6631177.0,5359.0,0.5302701994580936,1237.3907445418922,1098.4022,138.98852286220472,11.23,138.98852286220472,11.23,Adequate,-11.2
94303,2021,37.45081824869624,-122.11857665581331,5517273.0,4648.0,0.5189783892921066,1187.02086919105,1094.1682,92.852656300425,7.82,92.852656300425,7.82,Adequate,-7.8
92553,2021,33.923375265916626,-117.24481635374929,5459221.0,5896.0,0.5113581457556589,925.9194369063772,848.38367,77.5357699141897,8.37,77.5357699141897,8.37,Adequate,-8.4
94304,2021,37.38159936363766,-122.17408119138032,349045.0,121.0,0.3924745286177148,2884.6694214876034,3129.1135,-244.44410390302164,-8.47,244.44410390302164,8.47,UNDERPRICED,8.5
94305,2021,37.41698715345425,-122.17098146392134,787149.0,372.0,0.6462112946814537,2115.9919354838707,1920.5105,195.48143743699575,9.24,195.48143743699575,9.24,OVERPRICED,-9.2
92552,2021,0.0,0.0,2542.0,2.0,0.28695699284920223,1271.0,1090.2692,180.7308349609375,14.22,180.7308349609375,14.22,Adequate,-14.2
92557,2021,33.970301688132786,-117.25964730389856,6850408.0,6386.0,0.5057184113987163,1072.7228311932352,981.9092,90.81365150573515,8.47,90.81365150573515,8.47,Adequate,-8.5
94040,2021,37.3805641824554,-122.08526370275906,3740654.0,3137.0,0.4480245766849888,1192.4303474657315,1171.1666,21.26372148916903,1.78,21.26372148916903,1.78,Adequate,-1.8
94129,2021,37.79739096121206,-122.46679602784631,619.0,1.0,0.45763760440408785,619.0,1322.5264,-703.5263671875,-113.66,703.5263671875,113.66,UNDERPRICED,113.7
94124,2021,37.7290688532096,-122.38284862922616,3372747.0,2829.0,0.4676327619026673,1192.204665959703,1093.7605,98.4441679128281,8.26,98.4441679128281,8.26,Adequate,-8.3
92585,2021,33.746697345702025,-117.17213598431346,3507097.0,3331.0,0.4545834097124152,1052.866106274392,1014.03973,38.826372387673246,3.69,38.826372387673246,3.69,Adequate,-3.7
94112,2021,37.72036700738015,-122.4429354722294,12199144.0,10149.0,0.609977230910826,1202.0045324662528,1081.9648,120.03968871625284,9.99,120.03968871625284,9.99,Adequate,-10.0
94114,2021,37.75805883486747,-122.43540801316756,7002783.0,2992.0,0.4217294113676935,2340.5023395721923,2222.9822,117.52016183781734,5.02,117.52016183781734,5.02,Adequate,-5.0
94115,2021,37.78596941356773,-122.4372530557638,5380383.0,970.0,0.34769080850960554,5546.786597938144,4980.2827,566.503883094394,10.21,566.503883094394,10.21,OVERPRICED,-10.2
92584,2021,33.66158950112914,-117.1755090397313,9338884.0,7948.0,0.4488695461067404,1174.9979869149472,1126.8264,48.171570899322205,4.1,48.171570899322205,4.1,Adequate,-4.1
94116,2021,37.74461151142516,-122.48611347580022,10893757.0,7812.0,0.4654025079836699,1394.4901433691757,1238.9952,155.4949041113632,11.15,155.4949041113632,11.15,Adequate,-11.2
92583,2021,33.796757990687716,-116.9324406374828,2604124.0,2787.0,0.5210602705536381,934.3824901327592,886.82324,47.559247945259244,5.09,47.559247945259244,5.09,Adequate,-5.1
94127,2021,37.73570080802255,-122.45947218808293,7957907.0,4333.0,0.5188129684266394,1836.581352411724,1753.693,82.88835924766158,4.51,82.88835924766158,4.51,Adequate,-4.5
94117,2021,37.76974391351343,-122.44824480669205,4287591.0,1398.0,0.4560476637471549,3066.9463519313304,2829.5383,237.40802185320536,7.74,237.40802185320536,7.74,OVERPRICED,-7.7
92582,2021,33.80584635037484,-117.01949102441598,2488743.0,2353.0,0.576841665845327,1057.6893327666808,964.09564,93.59369067683701,8.85,93.59369067683701,8.85,Adequate,-8.8
94121,2021,37.77651639875165,-122.494568731184,8233232.0,4232.0,0.46331331933551273,1945.4706994328922,1891.1504,54.32030880789216,2.79,54.32030880789216,2.79,Adequate,-2.8
92572,2021,0.0,0.0,2110.0,1.0,0.3560689032930303,2110.0,2293.5625,-183.5625,-8.7,183.5625,8.7,UNDERPRICED,8.7
94122,2021,37.758798543537125,-122.48512654995496,10589046.0,7148.0,0.4374249634991599,1481.399832120873,1308.1945,173.20537411306054,11.69,173.20537411306054,11.69,Adequate,-11.7
92571,2021,33.82425768046562,-117.20461118644066,5276371.0,4844.0,0.5477118798913047,1089.259083402147,1050.41,38.8490492224596,3.57,38.8490492224596,3.57,Adequate,-3.6
94123,2021,37.8007847733847,-122.43860698432832,5306592.0,1213.0,0.40489150155496995,4374.766694146743,4261.0146,113.75204570924325,2.6,113.75204570924325,2.6,Adequate,-2.6
92570,2021,33.785191327647105,-117.31660071495402,5045986.0,3909.0,0.5374947528856693,1290.8636479918137,1123.8837,166.97998099962615,12.94,166.97998099962615,12.94,Adequate,-12.9
94118,2021,37.78011940442764,-122.46247439493456,8167432.0,2597.0,0.4552829234607769,3144.9487870619946,2843.9297,301.0190995619946,9.57,301.0190995619946,9.57,OVERPRICED,-9.6
92617,2021,33.64250793282781,-117.84168088873366,842547.0,628.0,0.5702363972880365,1341.6353503184714,1131.2736,210.3617907481589,15.68,210.3617907481589,15.68,OVERPRICED,-15.7
94038,2021,37.521845368832516,-122.5062104042345,712813.0,493.0,0.49313513815123006,1445.868154158215,1378.3784,67.48973618946502,4.67,67.48973618946502,4.67,Adequate,-4.7
92618,2021,33.66817435273492,-117.73415312681534,5717491.0,4559.0,0.3722329290180211,1254.110769905681,1136.6497,117.46111170255608,9.37,117.46111170255608,9.37,Adequate,-9.4
93922,2021,0.0,0.0,6698.0,2.0,0.3085544648628985,3349.0,1444.9142,1904.0858154296875,56.86,1904.0858154296875,56.86,OVERPRICED,-56.9
92656,2021,33.57621521082022,-117.73036642263556,6087643.0,3710.0,0.3995960855450713,1640.8741239892183,1462.3912,178.48288863765583,10.88,178.48288863765583,10.88,Adequate,-10.9
93923,2021,36.45694369784888,-121.84575590656138,7317867.0,2890.0,0.3724612837071,2532.133910034602,2258.9387,273.1951893314772,10.79,273.1951893314772,10.79,OVERPRICED,-10.8
93924,2021,36.398906697629606,-121.64065372947988,3460859.0,1445.0,0.43893066626133326,2395.058131487889,1927.2697,467.7884781675766,19.53,467.7884781675766,19.53,OVERPRICED,-19.5
92655,2021,33.74513218185748,-117.98487032196866,332286.0,409.0,0.495832195521408,812.4352078239609,756.68176,55.75344512864842,6.86,55.75344512864842,6.86,Adequate,-6.9
93925,2021,36.60063694408264,-121.43121223248896,178350.0,114.0,0.5628181801967389,1564.4736842105262,1137.0741,427.39958753083874,27.32,427.39958753083874,27.32,OVERPRICED,-27.3
92654,2021,0.0,0.0,1756.0,1.0,0.28695699284920223,1756.0,1090.2692,665.7308349609375,37.91,665.7308349609375,37.91,OVERPRICED,-37.9
92657,2021,33.59425750700975,-117.83340354721398,7971395.0,1812.0,0.4536139231153256,4399.224613686534,3743.3037,655.9209027490342,14.91,655.9209027490342,14.91,OVERPRICED,-14.9
93926,2021,36.52921151825313,-121.4077195746412,879647.0,903.0,0.5322288215289372,974.1384274640088,815.3314,158.80700656557133,16.3,158.80700656557133,16.3,Adequate,-16.3
93927,2021,36.23357715042032,-121.3771628411691,1416010.0,1643.0,0.5916943190075138,861.8441874619598,773.31647,88.52772017680354,10.27,88.52772017680354,10.27,Adequate,-10.3
93928,2021,36.03237257717938,-121.23951727807716,6458.0,3.0,,2152.6666666666665,1951.9094,200.75724283854152,9.33,200.75724283854152,9.33,OVERPRICED,-9.3
92652,2021,0.0,0.0,1094.0,1.0,0.3085544648628985,1094.0,1444.9142,-350.9141845703125,-32.08,350.9141845703125,32.08,UNDERPRICED,32.1
93930,2021,36.21474197992322,-121.03097013351992,1509295.0,1552.0,0.530787671233596,972.4838917525773,920.3442,52.13971450648353,5.36,52.13971450648353,5.36,Adequate,-5.4
92651,2021,33.55527163798776,-117.77692919692711,13855383.0,4954.0,0.36442071076772004,2796.8072264836496,2315.095,481.71225578052463,17.22,481.71225578052463,17.22,OVERPRICED,-17.2
93932,2021,35.99153760928425,-121.06232958843992,99430.0,65.0,0.41534914351624386,1529.6923076923076,1435.9596,93.73271296574512,6.13,93.73271296574512,6.13,Adequate,-6.1
92649,2021,33.725569374539475,-118.051434581601,5160125.0,3444.0,0.4288736992160288,1498.2941347270616,1309.8235,188.47064839893665,12.58,188.47064839893665,12.58,OVERPRICED,-12.6
92653,2021,33.59156086104123,-117.69847783277189,6578235.0,3108.0,0.4496889895287311,2116.549227799228,1690.0826,426.4665861976655,20.15,426.4665861976655,20.15,OVERPRICED,-20.1
93933,2021,36.68710042065141,-121.78779228874824,2633563.0,2748.0,0.4832692144760035,958.3562590975255,917.5216,40.83465265221298,4.26,40.83465265221298,4.26,Adequate,-4.3
93921,2021,36.55342852029923,-121.92408341275672,1697936.0,859.0,0.31235115516478545,1976.6426076833527,1933.3046,43.33804225366521,2.19,43.33804225366521,2.19,Adequate,-2.2
92660,2021,33.633766674141896,-117.87450339948252,9636810.0,3608.0,0.4322138399201034,2670.9562084257204,1875.202,795.7541820585329,29.79,795.7541820585329,29.79,OVERPRICED,-29.8
